scope,city,zone,group_id,start_time,end_time,duration_minutes,duration_hours
city_aggregated,Foum eloued,all_zones,1233,2023-07-04 20:50:00,2023-07-05 00:00:00,200,3.33
city_aggregated,Foum eloued,all_zones,1235,2023-07-05 01:20:00,2023-07-05 02:50:00,100,1.67
city_aggregated,Foum eloued,all_zones,1237,2023-07-05 10:10:00,2023-07-05 10:20:00,20,0.33
city_aggregated,Foum eloued,all_zones,1239,2023-07-05 20:50:00,2023-07-06 01:40:00,300,5.0
city_aggregated,Foum eloued,all_zones,1241,2023-07-06 09:30:00,2023-07-06 09:40:00,20,0.33
city_aggregated,Foum eloued,all_zones,1243,2023-07-06 20:50:00,2023-07-07 01:40:00,300,5.0
city_aggregated,Foum eloued,all_zones,1245,2023-07-07 09:50:00,2023-07-07 09:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1247,2023-07-07 17:40:00,2023-07-07 17:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1249,2023-07-07 21:00:00,2023-07-08 00:20:00,210,3.5
city_aggregated,Foum eloued,all_zones,1251,2023-07-08 02:00:00,2023-07-08 02:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1253,2023-07-08 09:20:00,2023-07-08 09:40:00,30,0.5
city_aggregated,Foum eloued,all_zones,1255,2023-07-08 10:20:00,2023-07-08 10:20:00,10,0.17
city_aggregated,Foum eloued,all_zones,1257,2023-07-08 20:50:00,2023-07-09 00:00:00,200,3.33
city_aggregated,Foum eloued,all_zones,1259,2023-07-09 20:50:00,2023-07-10 01:50:00,310,5.17
city_aggregated,Foum eloued,all_zones,1261,2023-07-10 09:10:00,2023-07-10 09:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1263,2023-07-10 10:10:00,2023-07-10 10:20:00,20,0.33
city_aggregated,Foum eloued,all_zones,1265,2023-07-10 17:00:00,2023-07-10 17:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1267,2023-07-10 20:50:00,2023-07-10 21:50:00,70,1.17
city_aggregated,Foum eloued,all_zones,1269,2023-07-10 22:20:00,2023-07-10 22:30:00,20,0.33
city_aggregated,Foum eloued,all_zones,1271,2023-07-10 23:00:00,2023-07-11 01:00:00,130,2.17
city_aggregated,Foum eloued,all_zones,1273,2023-07-11 10:00:00,2023-07-11 10:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1275,2023-07-11 20:50:00,2023-07-12 01:00:00,260,4.33
city_aggregated,Foum eloued,all_zones,1277,2023-07-12 01:20:00,2023-07-12 01:20:00,10,0.17
city_aggregated,Foum eloued,all_zones,1279,2023-07-12 09:30:00,2023-07-12 09:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1281,2023-07-12 10:30:00,2023-07-12 10:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1283,2023-07-12 21:00:00,2023-07-13 02:00:00,310,5.17
city_aggregated,Foum eloued,all_zones,1285,2023-07-13 02:30:00,2023-07-13 02:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1287,2023-07-13 09:50:00,2023-07-13 09:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1289,2023-07-13 14:00:00,2023-07-13 15:20:00,90,1.5
city_aggregated,Foum eloued,all_zones,1291,2023-07-13 20:40:00,2023-07-14 03:10:00,400,6.67
city_aggregated,Foum eloued,all_zones,1293,2023-07-14 05:40:00,2023-07-14 05:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1295,2023-07-14 09:30:00,2023-07-14 09:40:00,20,0.33
city_aggregated,Foum eloued,all_zones,1297,2023-07-14 17:00:00,2023-07-14 18:30:00,100,1.67
city_aggregated,Foum eloued,all_zones,1299,2023-07-14 20:40:00,2023-07-15 03:10:00,400,6.67
city_aggregated,Foum eloued,all_zones,1301,2023-07-15 08:40:00,2023-07-15 08:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1303,2023-07-15 09:20:00,2023-07-15 09:30:00,20,0.33
city_aggregated,Foum eloued,all_zones,1305,2023-07-15 10:10:00,2023-07-15 10:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1307,2023-07-15 17:00:00,2023-07-15 17:20:00,30,0.5
city_aggregated,Foum eloued,all_zones,1309,2023-07-15 20:30:00,2023-07-16 03:40:00,440,7.33
city_aggregated,Foum eloued,all_zones,1311,2023-07-16 14:10:00,2023-07-17 06:50:00,1010,16.83
city_aggregated,Foum eloued,all_zones,1313,2023-07-17 09:40:00,2023-07-17 09:50:00,20,0.33
city_aggregated,Foum eloued,all_zones,1315,2023-07-17 14:00:00,2023-07-17 15:00:00,70,1.17
city_aggregated,Foum eloued,all_zones,1317,2023-07-17 18:10:00,2023-07-17 18:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1319,2023-07-17 20:40:00,2023-07-18 04:10:00,460,7.67
city_aggregated,Foum eloued,all_zones,1321,2023-07-18 05:40:00,2023-07-18 05:50:00,20,0.33
city_aggregated,Foum eloued,all_zones,1323,2023-07-18 09:10:00,2023-07-18 09:20:00,20,0.33
city_aggregated,Foum eloued,all_zones,1325,2023-07-18 10:20:00,2023-07-18 10:50:00,40,0.67
city_aggregated,Foum eloued,all_zones,1327,2023-07-18 17:00:00,2023-07-18 18:40:00,110,1.83
city_aggregated,Foum eloued,all_zones,1329,2023-07-18 20:30:00,2023-07-19 03:10:00,410,6.83
city_aggregated,Foum eloued,all_zones,1331,2023-07-19 08:00:00,2023-07-19 08:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1333,2023-07-19 08:50:00,2023-07-19 11:00:00,140,2.33
city_aggregated,Foum eloued,all_zones,1335,2023-07-19 13:10:00,2023-07-19 13:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1337,2023-07-19 13:30:00,2023-07-19 16:10:00,170,2.83
city_aggregated,Foum eloued,all_zones,1339,2023-07-19 17:20:00,2023-07-19 18:10:00,60,1.0
city_aggregated,Foum eloued,all_zones,1341,2023-07-19 18:40:00,2023-07-19 19:10:00,40,0.67
city_aggregated,Foum eloued,all_zones,1343,2023-07-19 20:40:00,2023-07-20 02:30:00,360,6.0
city_aggregated,Foum eloued,all_zones,1345,2023-07-20 09:40:00,2023-07-20 10:40:00,70,1.17
city_aggregated,Foum eloued,all_zones,1347,2023-07-20 13:00:00,2023-07-20 15:30:00,160,2.67
city_aggregated,Foum eloued,all_zones,1349,2023-07-20 17:30:00,2023-07-20 17:50:00,30,0.5
city_aggregated,Foum eloued,all_zones,1351,2023-07-20 20:20:00,2023-07-21 01:40:00,330,5.5
city_aggregated,Foum eloued,all_zones,1353,2023-07-21 13:00:00,2023-07-21 13:20:00,30,0.5
city_aggregated,Foum eloued,all_zones,1355,2023-07-21 14:00:00,2023-07-21 14:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1357,2023-07-21 14:40:00,2023-07-21 15:20:00,50,0.83
city_aggregated,Foum eloued,all_zones,1359,2023-07-21 15:50:00,2023-07-21 16:00:00,20,0.33
city_aggregated,Foum eloued,all_zones,1361,2023-07-21 18:00:00,2023-07-21 18:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1363,2023-07-21 20:40:00,2023-07-22 02:50:00,380,6.33
city_aggregated,Foum eloued,all_zones,1365,2023-07-22 08:40:00,2023-07-22 09:40:00,70,1.17
city_aggregated,Foum eloued,all_zones,1367,2023-07-22 10:00:00,2023-07-22 10:20:00,30,0.5
city_aggregated,Foum eloued,all_zones,1369,2023-07-22 13:00:00,2023-07-22 15:50:00,180,3.0
city_aggregated,Foum eloued,all_zones,1371,2023-07-22 18:10:00,2023-07-22 18:20:00,20,0.33
city_aggregated,Foum eloued,all_zones,1373,2023-07-22 20:30:00,2023-07-23 02:20:00,360,6.0
city_aggregated,Foum eloued,all_zones,1375,2023-07-23 12:40:00,2023-07-23 15:30:00,180,3.0
city_aggregated,Foum eloued,all_zones,1377,2023-07-23 17:30:00,2023-07-23 18:40:00,80,1.33
city_aggregated,Foum eloued,all_zones,1379,2023-07-23 19:20:00,2023-07-23 19:20:00,10,0.17
city_aggregated,Foum eloued,all_zones,1381,2023-07-23 20:40:00,2023-07-24 02:00:00,330,5.5
city_aggregated,Foum eloued,all_zones,1383,2023-07-24 08:40:00,2023-07-24 08:50:00,20,0.33
city_aggregated,Foum eloued,all_zones,1385,2023-07-24 14:00:00,2023-07-24 14:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1387,2023-07-24 14:40:00,2023-07-24 16:40:00,130,2.17
city_aggregated,Foum eloued,all_zones,1389,2023-07-24 17:50:00,2023-07-24 19:10:00,90,1.5
city_aggregated,Foum eloued,all_zones,1391,2023-07-24 19:30:00,2023-07-24 19:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1393,2023-07-24 19:50:00,2023-07-24 19:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1395,2023-07-24 20:10:00,2023-07-24 20:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1397,2023-07-24 20:30:00,2023-07-25 03:30:00,430,7.17
city_aggregated,Foum eloued,all_zones,1399,2023-07-25 08:00:00,2023-07-25 08:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1401,2023-07-25 08:50:00,2023-07-25 10:20:00,100,1.67
city_aggregated,Foum eloued,all_zones,1403,2023-07-25 11:50:00,2023-07-25 18:30:00,410,6.83
city_aggregated,Foum eloued,all_zones,1405,2023-07-25 19:00:00,2023-07-26 05:00:00,610,10.17
city_aggregated,Foum eloued,all_zones,1407,2023-07-26 05:40:00,2023-07-26 06:00:00,30,0.5
city_aggregated,Foum eloued,all_zones,1409,2023-07-26 09:20:00,2023-07-26 12:30:00,200,3.33
city_aggregated,Foum eloued,all_zones,1411,2023-07-26 13:30:00,2023-07-27 03:20:00,840,14.0
city_aggregated,Foum eloued,all_zones,1413,2023-07-27 07:20:00,2023-07-27 07:20:00,10,0.17
city_aggregated,Foum eloued,all_zones,1415,2023-07-27 07:40:00,2023-07-28 06:00:00,1350,22.5
city_aggregated,Foum eloued,all_zones,1417,2023-07-28 06:20:00,2023-07-28 06:40:00,30,0.5
city_aggregated,Foum eloued,all_zones,1419,2023-07-28 07:00:00,2023-07-29 03:30:00,1240,20.67
city_aggregated,Foum eloued,all_zones,1421,2023-07-29 08:00:00,2023-07-29 08:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1423,2023-07-29 09:00:00,2023-07-29 10:00:00,70,1.17
city_aggregated,Foum eloued,all_zones,1425,2023-07-29 11:40:00,2023-07-29 16:20:00,290,4.83
city_aggregated,Foum eloued,all_zones,1427,2023-07-29 17:20:00,2023-07-30 02:40:00,570,9.5
city_aggregated,Foum eloued,all_zones,1429,2023-07-30 09:10:00,2023-07-30 09:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1431,2023-07-30 13:00:00,2023-07-30 17:10:00,260,4.33
city_aggregated,Foum eloued,all_zones,1433,2023-07-30 17:30:00,2023-07-30 19:10:00,110,1.83
city_aggregated,Foum eloued,all_zones,1435,2023-07-30 19:40:00,2023-07-31 03:20:00,470,7.83
city_aggregated,Foum eloued,all_zones,1437,2023-07-31 10:00:00,2023-07-31 10:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1439,2023-07-31 13:00:00,2023-07-31 16:40:00,230,3.83
city_aggregated,Foum eloued,all_zones,1441,2023-07-31 17:30:00,2023-07-31 17:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1443,2023-07-31 17:50:00,2023-07-31 18:40:00,60,1.0
city_aggregated,Foum eloued,all_zones,1445,2023-07-31 19:00:00,2023-07-31 19:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1447,2023-07-31 19:30:00,2023-08-01 03:40:00,500,8.33
city_aggregated,Foum eloued,all_zones,1449,2023-08-01 04:10:00,2023-08-01 04:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1451,2023-08-01 08:30:00,2023-08-01 08:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1453,2023-08-01 12:40:00,2023-08-01 16:50:00,260,4.33
city_aggregated,Foum eloued,all_zones,1455,2023-08-01 17:10:00,2023-08-01 19:10:00,130,2.17
city_aggregated,Foum eloued,all_zones,1457,2023-08-01 19:30:00,2023-08-01 19:40:00,20,0.33
city_aggregated,Foum eloued,all_zones,1459,2023-08-01 20:00:00,2023-08-02 03:20:00,450,7.5
city_aggregated,Foum eloued,all_zones,1461,2023-08-02 09:00:00,2023-08-02 09:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1463,2023-08-02 09:40:00,2023-08-02 10:20:00,50,0.83
city_aggregated,Foum eloued,all_zones,1465,2023-08-02 12:10:00,2023-08-02 16:30:00,270,4.5
city_aggregated,Foum eloued,all_zones,1467,2023-08-02 17:20:00,2023-08-02 18:40:00,90,1.5
city_aggregated,Foum eloued,all_zones,1469,2023-08-02 19:00:00,2023-08-02 19:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1471,2023-08-02 19:20:00,2023-08-03 04:10:00,540,9.0
city_aggregated,Foum eloued,all_zones,1473,2023-08-03 04:50:00,2023-08-03 04:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1475,2023-08-03 06:00:00,2023-08-03 06:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1477,2023-08-03 08:10:00,2023-08-03 10:10:00,130,2.17
city_aggregated,Foum eloued,all_zones,1479,2023-08-03 11:40:00,2023-08-03 11:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1481,2023-08-03 12:00:00,2023-08-03 16:10:00,260,4.33
city_aggregated,Foum eloued,all_zones,1483,2023-08-03 17:50:00,2023-08-03 18:50:00,70,1.17
city_aggregated,Foum eloued,all_zones,1485,2023-08-03 19:30:00,2023-08-03 19:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1487,2023-08-03 20:10:00,2023-08-04 02:40:00,400,6.67
city_aggregated,Foum eloued,all_zones,1489,2023-08-04 08:30:00,2023-08-04 08:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1491,2023-08-04 08:50:00,2023-08-04 08:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1493,2023-08-04 09:20:00,2023-08-04 10:30:00,80,1.33
city_aggregated,Foum eloued,all_zones,1495,2023-08-04 10:50:00,2023-08-04 11:00:00,20,0.33
city_aggregated,Foum eloued,all_zones,1497,2023-08-04 11:20:00,2023-08-04 11:20:00,10,0.17
city_aggregated,Foum eloued,all_zones,1499,2023-08-04 11:40:00,2023-08-04 14:50:00,200,3.33
city_aggregated,Foum eloued,all_zones,1501,2023-08-04 15:20:00,2023-08-04 15:30:00,20,0.33
city_aggregated,Foum eloued,all_zones,1503,2023-08-04 17:30:00,2023-08-04 17:50:00,30,0.5
city_aggregated,Foum eloued,all_zones,1505,2023-08-04 18:20:00,2023-08-04 18:30:00,20,0.33
city_aggregated,Foum eloued,all_zones,1507,2023-08-04 20:40:00,2023-08-05 02:10:00,340,5.67
city_aggregated,Foum eloued,all_zones,1509,2023-08-05 08:40:00,2023-08-05 08:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1511,2023-08-05 09:00:00,2023-08-05 10:40:00,110,1.83
city_aggregated,Foum eloued,all_zones,1513,2023-08-05 12:10:00,2023-08-05 12:30:00,30,0.5
city_aggregated,Foum eloued,all_zones,1515,2023-08-05 12:50:00,2023-08-05 16:20:00,220,3.67
city_aggregated,Foum eloued,all_zones,1517,2023-08-05 17:10:00,2023-08-05 18:40:00,100,1.67
city_aggregated,Foum eloued,all_zones,1519,2023-08-05 19:30:00,2023-08-05 19:40:00,20,0.33
city_aggregated,Foum eloued,all_zones,1521,2023-08-05 20:00:00,2023-08-06 03:40:00,470,7.83
city_aggregated,Foum eloued,all_zones,1523,2023-08-06 04:30:00,2023-08-06 04:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1525,2023-08-06 08:50:00,2023-08-06 08:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1527,2023-08-06 12:10:00,2023-08-06 12:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1529,2023-08-06 12:30:00,2023-08-07 03:30:00,910,15.17
city_aggregated,Foum eloued,all_zones,1531,2023-08-07 08:20:00,2023-08-07 08:40:00,30,0.5
city_aggregated,Foum eloued,all_zones,1533,2023-08-07 09:00:00,2023-08-07 09:40:00,50,0.83
city_aggregated,Foum eloued,all_zones,1535,2023-08-07 10:30:00,2023-08-07 11:10:00,50,0.83
city_aggregated,Foum eloued,all_zones,1537,2023-08-07 11:40:00,2023-08-08 03:00:00,930,15.5
city_aggregated,Foum eloued,all_zones,1539,2023-08-08 07:30:00,2023-08-08 07:50:00,30,0.5
city_aggregated,Foum eloued,all_zones,1541,2023-08-08 08:30:00,2023-08-09 06:20:00,1320,22.0
city_aggregated,Foum eloued,all_zones,1543,2023-08-09 07:20:00,2023-08-09 10:40:00,210,3.5
city_aggregated,Foum eloued,all_zones,1545,2023-08-09 11:00:00,2023-08-09 11:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1547,2023-08-09 11:40:00,2023-08-09 11:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1549,2023-08-09 12:20:00,2023-08-09 16:50:00,280,4.67
city_aggregated,Foum eloued,all_zones,1551,2023-08-09 17:10:00,2023-08-09 18:20:00,80,1.33
city_aggregated,Foum eloued,all_zones,1553,2023-08-09 19:00:00,2023-08-09 19:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1555,2023-08-09 19:50:00,2023-08-09 19:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1557,2023-08-09 20:10:00,2023-08-09 20:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1559,2023-08-09 20:30:00,2023-08-10 03:10:00,410,6.83
city_aggregated,Foum eloued,all_zones,1561,2023-08-10 08:00:00,2023-08-10 08:20:00,30,0.5
city_aggregated,Foum eloued,all_zones,1563,2023-08-10 09:10:00,2023-08-10 10:50:00,110,1.83
city_aggregated,Foum eloued,all_zones,1565,2023-08-10 11:50:00,2023-08-10 16:40:00,300,5.0
city_aggregated,Foum eloued,all_zones,1567,2023-08-10 17:40:00,2023-08-11 02:40:00,550,9.17
city_aggregated,Foum eloued,all_zones,1569,2023-08-11 03:00:00,2023-08-11 03:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1571,2023-08-11 07:40:00,2023-08-11 07:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1573,2023-08-11 08:10:00,2023-08-11 08:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1575,2023-08-11 09:10:00,2023-08-11 11:00:00,120,2.0
city_aggregated,Foum eloued,all_zones,1577,2023-08-11 11:40:00,2023-08-11 15:00:00,210,3.5
city_aggregated,Foum eloued,all_zones,1579,2023-08-11 15:20:00,2023-08-11 15:20:00,10,0.17
city_aggregated,Foum eloued,all_zones,1581,2023-08-11 15:50:00,2023-08-11 16:30:00,50,0.83
city_aggregated,Foum eloued,all_zones,1583,2023-08-11 17:10:00,2023-08-11 18:10:00,70,1.17
city_aggregated,Foum eloued,all_zones,1585,2023-08-11 18:40:00,2023-08-12 03:40:00,550,9.17
city_aggregated,Foum eloued,all_zones,1587,2023-08-12 08:00:00,2023-08-12 11:40:00,230,3.83
city_aggregated,Foum eloued,all_zones,1589,2023-08-12 12:00:00,2023-08-12 17:20:00,330,5.5
city_aggregated,Foum eloued,all_zones,1591,2023-08-12 18:40:00,2023-08-13 03:20:00,530,8.83
city_aggregated,Foum eloued,all_zones,1593,2023-08-13 03:40:00,2023-08-13 03:50:00,20,0.33
city_aggregated,Foum eloued,all_zones,1595,2023-08-13 07:50:00,2023-08-13 08:40:00,60,1.0
city_aggregated,Foum eloued,all_zones,1597,2023-08-13 09:20:00,2023-08-13 10:30:00,80,1.33
city_aggregated,Foum eloued,all_zones,1599,2023-08-13 11:10:00,2023-08-13 11:20:00,20,0.33
city_aggregated,Foum eloued,all_zones,1601,2023-08-13 11:40:00,2023-08-14 03:50:00,980,16.33
city_aggregated,Foum eloued,all_zones,1603,2023-08-14 08:30:00,2023-08-14 08:40:00,20,0.33
city_aggregated,Foum eloued,all_zones,1605,2023-08-14 09:10:00,2023-08-14 11:00:00,120,2.0
city_aggregated,Foum eloued,all_zones,1607,2023-08-14 12:00:00,2023-08-14 18:20:00,390,6.5
city_aggregated,Foum eloued,all_zones,1609,2023-08-14 18:50:00,2023-08-15 03:50:00,550,9.17
city_aggregated,Foum eloued,all_zones,1611,2023-08-15 04:10:00,2023-08-15 04:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1613,2023-08-15 08:00:00,2023-08-15 08:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1615,2023-08-15 08:50:00,2023-08-15 08:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1617,2023-08-15 09:20:00,2023-08-15 10:40:00,90,1.5
city_aggregated,Foum eloued,all_zones,1619,2023-08-15 12:00:00,2023-08-16 03:10:00,920,15.33
city_aggregated,Foum eloued,all_zones,1621,2023-08-16 08:10:00,2023-08-16 08:20:00,20,0.33
city_aggregated,Foum eloued,all_zones,1623,2023-08-16 09:40:00,2023-08-16 09:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1625,2023-08-16 12:00:00,2023-08-16 17:00:00,310,5.17
city_aggregated,Foum eloued,all_zones,1627,2023-08-16 17:20:00,2023-08-17 04:00:00,650,10.83
city_aggregated,Foum eloued,all_zones,1629,2023-08-17 08:10:00,2023-08-17 08:30:00,30,0.5
city_aggregated,Foum eloued,all_zones,1631,2023-08-17 09:20:00,2023-08-17 10:10:00,60,1.0
city_aggregated,Foum eloued,all_zones,1633,2023-08-17 11:50:00,2023-08-18 02:50:00,910,15.17
city_aggregated,Foum eloued,all_zones,1635,2023-08-18 07:50:00,2023-08-18 08:10:00,30,0.5
city_aggregated,Foum eloued,all_zones,1637,2023-08-18 08:40:00,2023-08-18 08:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1639,2023-08-18 09:20:00,2023-08-18 16:40:00,450,7.5
city_aggregated,Foum eloued,all_zones,1641,2023-08-18 17:00:00,2023-08-18 17:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1643,2023-08-18 17:30:00,2023-08-19 04:40:00,680,11.33
city_aggregated,Foum eloued,all_zones,1645,2023-08-19 05:20:00,2023-08-19 06:10:00,60,1.0
city_aggregated,Foum eloued,all_zones,1647,2023-08-19 09:20:00,2023-08-19 09:50:00,40,0.67
city_aggregated,Foum eloued,all_zones,1649,2023-08-19 11:00:00,2023-08-20 05:20:00,1110,18.5
city_aggregated,Foum eloued,all_zones,1651,2023-08-20 05:40:00,2023-08-20 06:00:00,30,0.5
city_aggregated,Foum eloued,all_zones,1653,2023-08-20 08:20:00,2023-08-20 08:50:00,40,0.67
city_aggregated,Foum eloued,all_zones,1655,2023-08-20 09:10:00,2023-08-20 09:30:00,30,0.5
city_aggregated,Foum eloued,all_zones,1657,2023-08-20 10:00:00,2023-08-20 10:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1659,2023-08-20 11:20:00,2023-08-21 03:20:00,970,16.17
city_aggregated,Foum eloued,all_zones,1661,2023-08-21 12:40:00,2023-08-21 17:10:00,280,4.67
city_aggregated,Foum eloued,all_zones,1663,2023-08-21 17:40:00,2023-08-21 19:20:00,110,1.83
city_aggregated,Foum eloued,all_zones,1665,2023-08-21 19:40:00,2023-08-22 02:30:00,420,7.0
city_aggregated,Foum eloued,all_zones,1667,2023-08-22 08:50:00,2023-08-22 09:00:00,20,0.33
city_aggregated,Foum eloued,all_zones,1669,2023-08-22 09:30:00,2023-08-22 09:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1671,2023-08-22 10:00:00,2023-08-22 10:30:00,40,0.67
city_aggregated,Foum eloued,all_zones,1673,2023-08-22 11:00:00,2023-08-24 03:00:00,2410,40.17
city_aggregated,Foum eloued,all_zones,1675,2023-08-24 03:20:00,2023-08-24 05:30:00,140,2.33
city_aggregated,Foum eloued,all_zones,1677,2023-08-24 05:50:00,2023-08-24 05:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1679,2023-08-24 06:40:00,2023-08-24 06:40:00,10,0.17
city_aggregated,Foum eloued,all_zones,1681,2023-08-24 07:00:00,2023-08-25 03:30:00,1240,20.67
city_aggregated,Foum eloued,all_zones,1683,2023-08-25 04:10:00,2023-08-25 04:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1685,2023-08-25 04:30:00,2023-08-25 04:40:00,20,0.33
city_aggregated,Foum eloued,all_zones,1687,2023-08-25 05:00:00,2023-08-25 05:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1689,2023-08-25 05:50:00,2023-08-25 06:40:00,60,1.0
city_aggregated,Foum eloued,all_zones,1691,2023-08-25 07:10:00,2023-08-26 08:00:00,1500,25.0
city_aggregated,Foum eloued,all_zones,1693,2023-08-26 08:30:00,2023-08-26 08:30:00,10,0.17
city_aggregated,Foum eloued,all_zones,1695,2023-08-26 08:50:00,2023-08-26 09:30:00,50,0.83
city_aggregated,Foum eloued,all_zones,1697,2023-08-26 09:50:00,2023-08-27 03:20:00,1060,17.67
city_aggregated,Foum eloued,all_zones,1699,2023-08-27 10:10:00,2023-08-27 10:10:00,10,0.17
city_aggregated,Foum eloued,all_zones,1701,2023-08-27 11:50:00,2023-08-28 02:30:00,890,14.83
city_aggregated,Foum eloued,all_zones,1703,2023-08-28 02:50:00,2023-08-28 02:50:00,10,0.17
city_aggregated,Foum eloued,all_zones,1705,2023-08-28 09:20:00,2023-08-29 00:20:00,910,15.17
city_aggregated,Foum eloued,all_zones,1707,2023-08-29 01:40:00,2023-08-29 03:00:00,90,1.5
city_aggregated,Foum eloued,all_zones,1709,2023-08-29 06:20:00,2023-08-29 07:10:00,60,1.0
city_aggregated,Foum eloued,all_zones,1711,2023-08-29 08:10:00,2023-08-29 08:40:00,40,0.67
city_aggregated,Foum eloued,all_zones,1713,2023-08-29 09:00:00,2023-08-29 09:40:00,50,0.83
city_aggregated,Foum eloued,all_zones,1715,2023-08-29 10:10:00,2023-08-31 06:20:00,2660,44.33
city_aggregated,Foum eloued,all_zones,1717,2023-08-31 07:00:00,2023-09-01 03:40:00,1250,20.83
city_aggregated,Foum eloued,all_zones,1719,2023-09-01 04:00:00,2023-09-01 04:00:00,10,0.17
city_aggregated,Foum eloued,all_zones,1721,2023-09-01 04:20:00,2023-09-01 04:40:00,30,0.5
city_aggregated,Foum eloued,all_zones,1723,2023-09-01 07:10:00,2023-09-01 07:40:00,40,0.67
city_aggregated,Foum eloued,all_zones,1725,2023-09-01 08:20:00,2023-09-01 08:20:00,10,0.17
city_aggregated,Foum eloued,all_zones,1727,2023-09-01 08:40:00,2023-09-02 09:50:00,1520,25.33
city_aggregated,Foum eloued,all_zones,1729,2023-09-02 10:30:00,2023-09-02 13:10:00,170,2.83
city_aggregated,Foum eloued,all_zones,1731,2023-09-02 13:40:00,2023-09-02 14:30:00,60,1.0
city_aggregated,Foum eloued,all_zones,1733,2023-09-02 16:20:00,2023-09-03 01:40:00,570,9.5
city_aggregated,Foum eloued,all_zones,1735,2023-09-03 09:10:00,2023-09-03 09:20:00,20,0.33
city_aggregated,Foum eloued,all_zones,1737,2023-09-03 12:00:00,2023-09-03 12:10:00,20,0.33
city_aggregated,Foum eloued,all_zones,1739,2023-09-03 14:10:00,2023-09-03 14:20:00,20,0.33
city_aggregated,Foum eloued,all_zones,1741,2023-09-03 14:40:00,2023-09-03 15:10:00,40,0.67
city_aggregated,Foum eloued,all_zones,1743,2023-09-03 17:20:00,2023-09-03 18:00:00,50,0.83
city_aggregated,Foum eloued,all_zones,1745,2023-09-03 18:20:00,2023-09-03 18:20:00,10,0.17
city_aggregated,Foum eloued,all_zones,1747,2023-09-03 18:40:00,2023-09-04 05:20:00,650,10.83
